"SKU";"Item name";"Attribute name";"Attribute value";"GTIN";
"LC001";"Venenkissen 59x42x14/20cm";"meta_a_text_2:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Förderung der Blutzirkulation""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Unser Venenkissen hebt deine Beine in die ideale Position, um die Blutzirkulation zu verbessern. Dies kann helfen, Venenproblemen vorzubeugen und die Regeneration nach körperlicher Anstrengung zu beschleunigen.""}]}]}";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"meta_a_text_3:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Vielseitige Anwendung""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Das Venenkissen ist vielseitig einsetzbar – ob auf dem Sofa, im Bett oder beim Entspannen im Liegestuhl. Es bietet überall den gleichen hohen Komfort und unterstützt deine Beine optimal, wo auch immer du dich entspannen möchtest.""}]}]}";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"meta_gr_e:custom";"59 x 42 x 14/20 cm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"MASTER CARTON SIZE";"62cm 42cm 45cm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"FBA FEE";"€6.55";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"COLOR";"Grey ";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"MASTER CARTON WEIGHT";"7000g";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"UNITS/CRTN";"6";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"PRODUCT SIZE ";"59cm 42cm front: 14 back: 20";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"PACKED SIZE";"42cm 22cm 19cm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"DIM WEIGHT";"3.5";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"PACKED WEIGHT";"1500g";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"PE BAG SIZE";"42*22*19 cm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"COLOR TOP";"Grey ";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"MATERIAL TOP";"62.5% polyester 32.5% cotton 5% spandex";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"QUALITY TOP";"180gsm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"ZIPPER STYLE";"Normal zipper";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"ZIPPER COLOR";"Grey";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"FILLING";"25D normal sponge";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"FILLING COLOR";"White";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"BRAND LABEL DETAIL";"//";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"BRAND LABEL COLOR";"LIGHT GREEN";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"BRAND LABEL SIZE";"23.2 x 20 mm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"WASHING LABEL SIZE";"3.5*7cm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"BRAND INSERT PAPER STYLE";"non shiny matte 230g paper weight";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"HS CODE";"94049090";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"SOURCING PRICE";"$7.80";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"PRODUCT WEIGHT";"930g";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"BRAND INSERT SIZE";"32*15cm";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"COLOR BOTTOM";"Grey";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"MATERIAL BOTTOM";"Anti Slip 100% polyester";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"QUALITY BOTTOM";"110g";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"SUPPLIER";"NANTONG EASYSLEEP";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"ASIN";"B07XFM2VSL";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"EAN";"8719327137895";"8719327137895";
"LC001";"Venenkissen 59x42x14/20cm";"MASTER CARTON CBM";"0.1172";"8719327137895";
"SC012black";"Sofakissen Anthrazit 60x80cm - 2er Set";"barcode_type";"EAN";"8720618522078";
"SC012black";"Sofakissen Anthrazit 60x80cm - 2er Set";"product_type";"Kissen";"8720618522078";
"SC012black";"Sofakissen Anthrazit 60x80cm - 2er Set";"tags";"Bettkissen, kissen, Lesekissen, rückenkissen, Rückenstützkissen, Sofakissen";"8720618522078";
"SC012black";"Sofakissen Anthrazit 60x80cm - 2er Set";"meta_ref_code:custom";"SC012black";"8720618522078";
